V_abscissa,V_cdf,Cl_abscissa,Cl_cdf,split
100.857,0.84016,4.53621,0.84016,All
101.271,0.841159,4.55721,0.841159,All
101.879,0.842158,4.56647,0.842158,All
101.927,0.843157,4.61834,0.843157,All
101.95,0.844156,4.63037,0.844156,All
102.51,0.845155,4.65586,0.845155,All
102.986,0.846154,4.65892,0.846154,All
103.057,0.847153,4.71728,0.847153,All
103.272,0.848152,4.72063,0.848152,All
104.043,0.849151,4.72334,0.849151,All
104.058,0.85015,4.74578,0.85015,All
104.569,0.851149,4.7783,0.851149,All
104.582,0.852148,4.80984,0.852148,All
104.684,0.853147,4.81352,0.853147,All
105.103,0.854146,4.85379,0.854146,All
105.184,0.855145,4.86887,0.855145,All
105.257,0.856144,4.89344,0.856144,All
105.661,0.857143,4.90868,0.857143,All
105.905,0.858142,4.91863,0.858142,All
105.908,0.859141,4.92216,0.859141,All
106.383,0.86014,4.92627,0.86014,All
106.482,0.861139,4.93802,0.861139,All
106.523,0.862138,4.93894,0.862138,All
106.838,0.863137,4.98049,0.863137,All
107.629,0.864136,5.08311,0.864136,All
108.034,0.865135,5.10307,0.865135,All
108.532,0.866134,5.19849,0.866134,All
108.896,0.867133,5.20877,0.867133,All
109.133,0.868132,5.22616,0.868132,All
109.268,0.869131,5.24004,0.869131,All
109.377,0.87013,5.24117,0.87013,All
110.337,0.871129,5.26009,0.871129,All
110.5,0.872128,5.26485,0.872128,All
110.507,0.873127,5.29718,0.873127,All
110.896,0.874126,5.30628,0.874126,All
110.924,0.875125,5.3202,0.875125,All
111.808,0.876124,5.34552,0.876124,All
111.864,0.877123,5.34956,0.877123,All
111.984,0.878122,5.36589,0.878122,All
112.012,0.879121,5.37114,0.879121,All
112.887,0.88012,5.38687,0.88012,All
112.891,0.881119,5.45254,0.881119,All
112.895,0.882118,5.46541,0.882118,All
113.087,0.883117,5.49627,0.883117,All
113.321,0.884116,5.50015,0.884116,All
113.662,0.885115,5.5027,0.885115,All
113.974,0.886114,5.53027,0.886114,All
113.989,0.887113,5.53809,0.887113,All
114.07,0.888112,5.54384,0.888112,All
114.743,0.889111,5.5845,0.889111,All
114.778,0.89011,5.59212,0.89011,All
114.822,0.891109,5.5957,0.891109,All
114.83,0.892108,5.6425,0.892108,All
115.06,0.893107,5.67264,0.893107,All
115.208,0.894106,5.70397,0.894106,All
115.746,0.895105,5.70492,0.895105,All
116.272,0.896104,5.71225,0.896104,All
117.034,0.897103,5.72805,0.897103,All
117.128,0.898102,5.75667,0.898102,All
117.388,0.899101,5.80977,0.899101,All
117.511,0.9001,5.8157,0.9001,All
117.591,0.901099,5.83286,0.901099,All
117.792,0.902098,5.85411,0.902098,All
117.828,0.903097,5.86065,0.903097,All
119.175,0.904096,5.88402,0.904096,All
119.724,0.905095,5.92149,0.905095,All
120.295,0.906094,5.9381,0.906094,All
120.947,0.907093,5.94883,0.907093,All
122.003,0.908092,5.95503,0.908092,All
122.95,0.909091,5.97381,0.909091,All
123.127,0.91009,6.02436,0.91009,All
123.493,0.911089,6.03553,0.911089,All
123.955,0.912088,6.03559,0.912088,All
124.075,0.913087,6.05157,0.913087,All
124.202,0.914086,6.09973,0.914086,All
124.839,0.915085,6.11394,0.915085,All
124.912,0.916084,6.13695,0.916084,All
125.089,0.917083,6.14026,0.917083,All
125.755,0.918082,6.17062,0.918082,All
126.072,0.919081,6.22697,0.919081,All
126.123,0.92008,6.23468,0.92008,All
126.827,0.921079,6.23678,0.921079,All
127.131,0.922078,6.25733,0.922078,All
128.204,0.923077,6.27043,0.923077,All
128.556,0.924076,6.28661,0.924076,All
128.912,0.925075,6.28939,0.925075,All
129.378,0.926074,6.29042,0.926074,All
129.842,0.927073,6.34539,0.927073,All
130.328,0.928072,6.39939,0.928072,All
130.426,0.929071,6.51336,0.929071,All
130.541,0.93007,6.5432,0.93007,All
130.549,0.931069,6.59135,0.931069,All
132.394,0.932068,6.66418,0.932068,All
133.182,0.933067,6.68831,0.933067,All
134.969,0.934066,6.69687,0.934066,All
135.193,0.935065,6.777,0.935065,All
135.248,0.936064,6.80872,0.936064,All
135.925,0.937063,6.80963,0.937063,All
136.489,0.938062,6.87197,0.938062,All
137.281,0.939061,6.95211,0.939061,All
138.633,0.94006,6.9649,0.94006,All
139.837,0.941059,7.00229,0.941059,All
140.275,0.942058,7.03569,0.942058,All
141.086,0.943057,7.0643,0.943057,All
141.137,0.944056,7.09101,0.944056,All
142.951,0.945055,7.09315,0.945055,All
144.498,0.946054,7.13408,0.946054,All
144.57,0.947053,7.1353,0.947053,All
144.884,0.948052,7.21056,0.948052,All
145.221,0.949051,7.25558,0.949051,All
147.781,0.95005,7.28345,0.95005,All
148.618,0.951049,7.39704,0.951049,All
150.878,0.952048,7.46678,0.952048,All
150.91,0.953047,7.53935,0.953047,All
150.929,0.954046,7.571,0.954046,All
151.845,0.955045,7.62475,0.955045,All
155.063,0.956044,7.64015,0.956044,All
157.338,0.957043,7.64629,0.957043,All
158.57,0.958042,7.64993,0.958042,All
159.771,0.959041,7.6889,0.959041,All
161.023,0.96004,7.72769,0.96004,All
162.255,0.961039,7.75561,0.961039,All
162.333,0.962038,7.77909,0.962038,All
163.541,0.963037,7.79473,0.963037,All
167.113,0.964036,7.8059,0.964036,All
167.126,0.965035,7.89922,0.965035,All
167.488,0.966034,7.90172,0.966034,All
167.589,0.967033,7.90593,0.967033,All
167.665,0.968032,7.92889,0.968032,All
168.006,0.969031,7.93803,0.969031,All
168.335,0.97003,7.95463,0.97003,All
172.362,0.971029,8.09221,0.971029,All
173.636,0.972028,8.1267,0.972028,All
174.493,0.973027,8.37699,0.973027,All
175.38,0.974026,8.4766,0.974026,All
175.466,0.975025,8.52055,0.975025,All
175.629,0.976024,8.54682,0.976024,All
179.155,0.977023,8.55622,0.977023,All
180.194,0.978022,8.73803,0.978022,All
184.918,0.979021,8.82786,0.979021,All
187.462,0.98002,8.88087,0.98002,All
188.129,0.981019,8.92914,0.981019,All
192.558,0.982018,9.00231,0.982018,All
193.872,0.983017,9.21604,0.983017,All
194.477,0.984016,9.43379,0.984016,All
195.122,0.985015,9.49583,0.985015,All
195.374,0.986014,9.6063,0.986014,All
195.658,0.987013,9.66622,0.987013,All
198.648,0.988012,9.70486,0.988012,All
210.955,0.989011,9.80853,0.989011,All
213.419,0.99001,9.964,0.99001,All
217.319,0.991009,10.0161,0.991009,All
217.883,0.992008,10.0298,0.992008,All
229.184,0.993007,10.102,0.993007,All
231.335,0.994006,10.1083,0.994006,All
239.722,0.995005,10.1396,0.995005,All
263.813,0.996004,10.2183,0.996004,All
264.809,0.997003,10.3522,0.997003,All
286.705,0.998002,10.9773,0.998002,All
297.916,0.999001,11.3917,0.999001,All
362.114,1,12.0317,1,All
600.107,1,55.9404,1,All
